,intensity,area,perimeter,label,frame,threshold,background,final_intensity,cells
28,29621.9609375,371.0,185.92170845330875,4.0,3.0,49.01145935058594,5651.606741905212,23970.354195594788,11
29,32027.52734375,396.0,167.42059506619367,5.0,3.0,49.01145935058594,6032.442775726318,25995.08456802368,11
30,45073.234375,588.0,228.93761449249223,7.0,3.0,49.01145935058594,8957.263515472412,36115.97085952759,11
31,72257.703125,925.0,394.596843681862,0.0,4.0,49.01145935058594,13748.439884185793,58509.26324081421,11
32,48641.5390625,631.0,297.04679351429536,1.0,4.0,49.01145935058594,9378.665477752686,39262.873584747314,11
0,168461.34375,1185.0,390.8767706977209,0.0,0.0,86.45406341552734,18533.478384017944,149927.86536598206,12
1,167407.1875,1065.0,351.1766785793391,1.0,0.0,86.45406341552734,16656.670446395874,150750.51705360413,12
2,144606.5,936.0,331.36750322719104,4.0,0.0,86.45406341552734,14639.101913452148,129967.39808654784,12
3,83023.609375,547.0,178.35358114437776,0.0,1.0,86.45406341552734,7974.275586128235,75049.33378887177,12
4,209395.953125,1365.0,486.3401324173216,1.0,1.0,86.45406341552734,19899.24346446991,189496.7096605301,12
5,128858.9609375,887.0,335.5476518035874,3.0,1.0,86.45406341552734,12930.863701820374,115928.09723567964,12
6,164968.625,1068.0,363.1809171459641,4.0,1.0,86.45406341552734,15569.517963409424,149399.10703659058,12
7,223329.453125,1439.0,484.5229500115819,0.0,2.0,86.45406341552734,20161.0161151886,203168.4370098114,12
8,208079.578125,1329.0,423.6498040471032,2.0,2.0,86.45406341552734,18619.86825370789,189459.7098712921,12
9,246463.046875,1614.0,599.9003484606978,0.0,3.0,86.45406341552734,22180.31237411499,224282.734500885,12
10,249518.1875,1700.0,598.5759382128477,1.0,3.0,86.45406341552734,23362.162971496586,226156.02452850345,12
11,45058.3828125,309.0,145.0646556738243,0.0,4.0,86.45406341552734,4163.123273849487,40895.25953865051,12
12,161978.390625,1107.0,428.4805977657839,1.0,4.0,86.45406341552734,14914.490175247192,147063.9004497528,12
13,60676.359375,391.0,158.8206835149204,3.0,4.0,86.45406341552734,5267.900323867798,55408.4590511322,12
14,134817.203125,917.0,359.0633567789479,4.0,4.0,86.45406341552734,12354.640913009644,122462.56221199036,12
0,159205.71875,960.0,312.485250740018,0.0,0.0,99.29576110839844,16532.671508789062,142673.04724121094,13
1,108949.578125,623.0,284.4082580882032,1.0,0.0,99.29576110839844,10729.014947891235,98220.56317710876,13
2,183921.140625,991.0,388.1952536363864,3.0,0.0,99.29576110839844,17066.539026260376,166854.60159873962,13
3,155452.15625,925.0,334.0326720057084,0.0,1.0,99.29576110839844,14861.420488357544,140590.73576164246,13
4,148732.65625,856.0,394.9221662530041,1.0,1.0,99.29576110839844,13752.838851928713,134979.8173980713,13
5,154436.34375,866.0,346.6712074318005,3.0,1.0,99.29576110839844,13913.502857208252,140522.84089279175,13
6,151287.34375,878.0,301.43385992353785,0.0,2.0,99.29576110839844,13522.90948486328,137764.43426513672,13
7,64672.765625,350.0,191.1499895548646,1.0,2.0,99.29576110839844,5390.681457519531,59282.08416748047,13
8,96901.1875,547.0,279.2521417983804,2.0,2.0,99.29576110839844,8424.865020751953,88476.32247924805,13
9,62832.6640625,364.0,161.5580171051707,3.0,2.0,99.29576110839844,5606.3087158203125,57226.35534667969,13
10,109618.1875,614.0,286.18597224784423,1.0,3.0,99.29576110839844,9200.46890449524,100417.71859550476,13
11,60813.81640625,329.0,158.32113967656642,2.0,3.0,99.29576110839844,4929.89294719696,55883.92345905304,13
12,148405.6875,821.0,347.24968776235187,3.0,3.0,99.29576110839844,12302.255652427672,136103.43184757233,13
13,83986.359375,491.0,228.4775389002369,0.0,4.0,99.29576110839844,7268.514840126038,76717.84453487396,13
14,253477.921875,1408.0,659.4096159312277,1.0,4.0,99.29576110839844,20843.31750488281,232634.6043701172,13
0,122093.765625,906.0,362.0307281653258,0.0,0.0,86.12080383300781,30867.28493499756,91226.48069000244,14
1,57440.87109375,434.0,179.63852314612916,0.0,1.0,86.12080383300781,14229.982940673828,43210.88815307617,14
2,41696.3359375,305.0,134.0527331034429,0.0,2.0,86.12080383300781,9747.224960327148,31949.11097717285,14
3,61757.3984375,467.0,196.83834624867572,3.0,2.0,86.12080383300781,14924.439529418945,46832.958908081055,14
4,110857.65625,898.0,334.16742502682155,0.0,3.0,86.12080383300781,28644.723224639893,82212.93302536011,14
5,86258.28125,673.0,266.70889114730267,0.0,4.0,86.12080383300781,21346.205291748047,64912.07595825195,14
0,61013.8515625,508.0,213.17383469562742,0.0,0.0,69.27099227905273,10139.830688476562,50874.02087402344,15
1,72178.046875,641.0,251.17514914656556,1.0,0.0,69.27099227905273,12794.55014038086,59383.49673461914,15
2,64630.53125,544.0,208.25452788239662,2.0,0.0,69.27099227905273,10858.4013671875,53772.1298828125,15
3,143460.125,1222.0,474.27330564131637,0.0,1.0,69.27099227905273,22321.18809890747,121138.93690109253,15
4,56935.8984375,502.0,227.88271028686842,0.0,2.0,69.27099227905273,8925.164901733398,48010.7335357666,15
5,72802.46875,636.0,236.561558330339,1.0,2.0,69.27099227905273,11307.57943725586,61494.88931274414,15
6,63283.7421875,526.0,209.59528641306386,2.0,2.0,69.27099227905273,9351.866012573242,53931.87617492676,15
7,76397.75,665.0,265.23337959552225,0.0,3.0,69.27099227905273,11811.63556098938,64586.11443901062,15
8,45905.4296875,396.0,185.32687983994032,1.0,3.0,69.27099227905273,7033.695762634277,38871.73392486572,15
9,46795.9765625,415.0,173.9106982062194,0.0,4.0,69.27099227905273,7298.844003677368,39497.13255882263,15
0,116155.96875,794.0,333.8189824923978,0.0,0.0,81.72935485839844,13380.823635101318,102775.14511489868,16
1,194218.65625,1442.0,523.0006883375925,1.0,0.0,81.72935485839844,24301.19355392456,169917.46269607544,16
2,126028.3984375,913.0,410.3933200443611,0.0,1.0,81.72935485839844,14560.349817276001,111468.048620224,16
3,169025.265625,1268.0,433.8994484173688,1.0,1.0,81.72935485839844,20221.822090148926,148803.44353485107,16
4,55222.98046875,395.0,168.83351840859387,0.0,2.0,81.72935485839844,6097.094883918762,49125.88558483124,16
5,61399.1171875,461.0,196.8383462486757,1.0,2.0,81.72935485839844,7115.84997844696,54283.26720905304,16
6,95564.296875,713.0,292.5086258011225,2.0,2.0,81.72935485839844,11005.642157554626,84558.65471744537,16
7,64969.98828125,466.0,218.59268534721224,0.0,3.0,81.72935485839844,7000.362804412842,57969.62547683716,16
8,44049.2890625,312.0,149.53065857526417,1.0,3.0,81.72935485839844,4686.938186645508,39362.35087585449,16
9,136090.59375,997.0,355.21530245415795,2.0,3.0,81.72935485839844,14977.171064376831,121113.42268562317,16
10,77339.421875,572.0,207.29490845178734,3.0,3.0,81.72935485839844,8592.720008850098,68746.7018661499,16
11,46016.734375,337.0,157.226767224844,0.0,4.0,81.72935485839844,5030.909058570862,40985.82531642914,16
12,56398.0703125,416.0,186.80239139172068,1.0,4.0,81.72935485839844,6210.261627197266,50187.808685302734,16
13,130061.328125,966.0,376.0167938025496,2.0,4.0,81.72935485839844,14420.944067001343,115640.38405799866,16
14,84839.7109375,603.0,219.1316974316649,3.0,4.0,81.72935485839844,9001.893656730652,75837.81728076935,16
0,609722.0,3736.0,1185.5451252419455,0.0,0.0,92.80853271484375,73757.98114013672,535964.0188598633,17
1,126842.046875,765.0,280.36286253291996,0.0,1.0,92.80853271484375,14197.020721435547,112645.02615356445,17
2,164845.875,1030.0,346.7337956411807,1.0,1.0,92.80853271484375,19114.942932128906,145730.9320678711,17
3,213045.953125,1312.0,416.446467555413,2.0,1.0,92.80853271484375,24348.3544921875,188697.5986328125,17
4,147045.625,880.0,330.71685808490673,0.0,2.0,92.80853271484375,15811.299896240234,131234.32510375977,17
5,150791.0625,925.0,348.0745541718479,1.0,2.0,92.80853271484375,16619.832277297974,134171.23022270203,17
6,187775.015625,1204.0,393.1376804128987,2.0,2.0,92.80853271484375,21632.733039855957,166142.28258514404,17
7,129138.078125,765.0,303.76693445044873,0.0,3.0,92.80853271484375,13480.664920806885,115657.41320419312,17
8,103838.375,648.0,242.65417408748965,1.0,3.0,92.80853271484375,11418.91616821289,92419.45883178711,17
9,78049.7890625,508.0,186.6281701245089,2.0,3.0,92.80853271484375,8951.86637878418,69097.92268371582,17
10,189979.15625,1146.0,479.9780106179446,0.0,4.0,92.80853271484375,20244.89105987549,169734.2651901245,17
11,53979.9296875,341.0,160.86790371678774,2.0,4.0,92.80853271484375,6024.003360748291,47955.92632675171,17
0,307475.6875,2081.0,623.399705153241,1.0,0.0,85.9731216430664,49226.01276779175,258249.67473220825,18
1,144555.90625,1004.0,351.27196335435355,2.0,0.0,85.9731216430664,23749.59962463379,120806.30662536621,18
2,291385.21875,2088.0,715.4683164598428,1.0,1.0,85.9731216430664,47549.31262207031,243835.9061279297,18
3,207582.46875,1448.0,549.0073408242583,2.0,1.0,85.9731216430664,32974.81066894531,174607.6580810547,18
4,141272.765625,974.0,377.4528371082313,0.0,2.0,85.9731216430664,21633.94171524048,119638.82390975952,18
5,98381.703125,683.0,255.88753812695023,1.0,2.0,85.9731216430664,15170.412927627563,83211.29019737244,18
6,54630.0703125,378.0,177.83768902320662,2.0,2.0,85.9731216430664,8395.923992156982,46234.14632034302,18
7,161486.9375,1123.0,485.32469645779645,0.0,3.0,85.9731216430664,24164.24880218506,137322.68869781494,18
8,46918.4375,317.0,131.08536171706493,1.0,3.0,85.9731216430664,6821.074684143066,40097.36281585693,18
9,70608.5,474.0,216.58493339144354,2.0,3.0,85.9731216430664,10199.335647583008,60409.16435241699,18
10,50260.48046875,349.0,182.090002411336,3.0,3.0,85.9731216430664,7509.637428283691,42750.84304046631,18
11,60875.5703125,422.0,200.3052614734076,0.0,4.0,85.9731216430664,8936.86385345459,51938.70645904541,18
12,69123.015625,477.0,201.51126698296173,1.0,4.0,85.9731216430664,10101.620990753174,59021.394634246826,18
0,41162.8828125,325.0,116.89237824699504,0.0,0.0,81.33277893066406,8655.587196350098,32507.295616149902,19
1,311600.5625,2391.0,850.4248524649792,1.0,0.0,81.33277893066406,63678.48918914795,247922.07331085205,19
2,724806.625,5262.0,1348.8645082239402,2.0,0.0,81.33277893066406,140140.61485290527,584666.0101470947,19
3,282578.65625,2200.0,806.2587574451574,0.0,1.0,81.33277893066406,55049.002838134766,227529.65341186523,19
4,253537.375,1862.0,565.8029048634655,1.0,1.0,81.33277893066406,46591.47422027588,206945.90077972412,19
5,159828.046875,1200.0,309.5573475997387,4.0,1.0,81.33277893066406,30026.72882080078,129801.31805419922,19
6,106807.890625,798.0,301.89393551579315,5.0,1.0,81.33277893066406,19967.77466583252,86840.11595916748,19
7,39604.6953125,313.0,133.17205016503095,0.0,2.0,81.33277893066406,7681.975486755371,31922.71982574463,19
8,71608.5390625,566.0,194.7516578007097,1.0,2.0,81.33277893066406,13891.367813110352,57717.17124938965,19
9,243337.9375,1818.0,709.9705293160606,2.0,2.0,81.33277893066406,44619.269760131836,198718.66773986816,19
10,360327.3125,2655.0,868.6169915637691,3.0,2.0,81.33277893066406,65161.804847717285,295165.5076522827,19
11,45283.42578125,346.0,126.73776355392104,4.0,2.0,81.33277893066406,8491.896224975586,36791.529556274414,19
12,40872.84375,310.0,156.52030555364388,5.0,2.0,81.33277893066406,7608.346328735352,33264.49742126465,19
13,51063.72265625,404.0,148.9752982079944,0.0,3.0,81.33277893066406,9733.814895629883,41329.90776062012,19
14,92646.1953125,701.0,266.55778984337246,1.0,3.0,81.33277893066406,16889.614459991455,75756.58085250854,19
15,136647.09375,1039.0,373.59801110297707,2.0,3.0,81.33277893066406,25033.2516746521,111613.8420753479,19
16,398166.0625,2917.0,883.7137779355326,3.0,3.0,81.33277893066406,70281.03477859497,327885.02772140503,19
17,38578.375,301.0,109.30790265524688,0.0,4.0,81.33277893066406,7246.719331741333,31331.655668258667,19
18,50185.984375,381.0,152.8233525327843,1.0,4.0,81.33277893066406,9172.757692337036,41013.226682662964,19
19,535381.3125,3922.0,1271.044696916324,2.0,4.0,81.33277893066406,94424.03062820435,440957.28187179565,19
0,328797.3125,2769.0,768.9571329849548,0.0,0.0,76.83326721191406,70190.69698905945,258606.61551094055,20
1,337493.53125,2751.0,732.6912595256708,1.0,0.0,76.83326721191406,69734.4194355011,267759.1118144989,20
2,98972.265625,804.0,248.3983473102166,4.0,0.0,76.83326721191406,20380.39739227295,78591.86823272705,20
3,266944.28125,2287.0,718.9284600041103,5.0,0.0,76.83326721191406,57972.598054885864,208971.68319511414,20
4,81915.7421875,682.0,236.41045702640878,6.0,0.0,76.83326721191406,17287.849529266357,64627.89265823364,20
5,103094.6640625,862.0,234.356465144077,0.0,1.0,76.83326721191406,20695.937881469727,82398.72618103027,20
6,168544.171875,1435.0,431.94074131005146,1.0,1.0,76.83326721191406,34453.21445465088,134090.95742034912,20
7,80609.828125,686.0,195.2675499218808,2.0,1.0,76.83326721191406,16470.317153930664,64139.510971069336,20
8,198698.15625,1630.0,468.10852507243277,3.0,1.0,76.83326721191406,39135.01014709473,159563.14610290527,20
9,102568.4609375,848.0,279.3705465366764,4.0,1.0,76.83326721191406,20359.808959960938,82208.65197753906,20
10,88266.734375,764.0,327.6705502063315,5.0,1.0,76.83326721191406,18343.035430908203,69923.6989440918,20
11,75442.375,633.0,260.29095281901,6.0,1.0,76.83326721191406,15197.829093933105,60244.545906066895,20
12,39042.6953125,324.0,142.36679032967265,7.0,1.0,76.83326721191406,7778.983612060547,31263.711700439453,20
13,114565.3203125,927.0,286.24178877676,0.0,2.0,76.83326721191406,21665.946310043335,92899.37400245667,20
14,70235.1875,589.0,197.5448079198758,1.0,2.0,76.83326721191406,13766.17300605774,56469.01449394226,20
15,79427.578125,660.0,241.78983943189485,3.0,2.0,76.83326721191406,15425.59284210205,64001.98528289795,20
16,36878.8671875,318.0,118.1378520026478,4.0,2.0,76.83326721191406,7432.33109664917,29446.53609085083,20
17,173644.265625,1453.0,421.64205209133456,5.0,2.0,76.83326721191406,33959.67636299133,139684.58926200867,20
18,70467.6015625,577.0,239.83790400504202,7.0,2.0,76.83326721191406,13485.707681655884,56981.893880844116,20
19,93889.7109375,799.0,305.20297775613045,0.0,3.0,76.83326721191406,18586.597904205322,75303.11303329468,20
20,83807.09375,694.0,263.56729849371294,1.0,3.0,76.83326721191406,16144.053749084473,67663.04000091553,20
21,79417.0546875,638.0,240.16322657618414,4.0,3.0,76.83326721191406,14841.36353302002,64575.69115447998,20
22,40111.2421875,331.0,127.61844649233299,5.0,3.0,76.83326721191406,7699.829669952393,32411.412517547607,20
23,76110.796875,643.0,237.59334257268128,0.0,4.0,76.83326721191406,14590.503086090088,61520.29378890991,20
24,41210.4375,349.0,140.62177273566593,1.0,4.0,76.83326721191406,7919.262172698975,33291.175327301025,20
25,43864.41796875,356.0,117.31298559315167,2.0,4.0,76.83326721191406,8078.10124206543,35786.31672668457,20
26,45895.0390625,390.0,171.1338963698704,3.0,4.0,76.83326721191406,8849.605293273926,37045.433769226074,20
27,104604.7421875,892.0,313.7701927417694,4.0,4.0,76.83326721191406,20240.635696411133,84364.10649108887,20
28,68427.625,569.0,232.90407355557812,5.0,4.0,76.83326721191406,12911.34720993042,55516.27779006958,20
0,624406.375,4452.0,1162.8475149956168,0.0,0.0,84.61808395385742,140134.96394348145,484271.41105651855,21
1,430995.0625,3067.0,884.5876891934801,0.0,1.0,84.61808395385742,90306.92488861084,340688.13761138916,21
2,220570.1875,1597.0,437.00157282485986,1.0,1.0,84.61808395385742,47023.201515197754,173546.98598480225,21
3,51780.21875,386.0,121.62111551019686,2.0,1.0,84.61808395385742,11365.657974243164,40414.560775756836,21
4,169514.109375,1178.0,357.0488331427148,1.0,2.0,84.61808395385742,34406.42430496216,135107.68507003784,21
5,183061.4375,1307.0,426.2755045795219,2.0,2.0,84.61808395385742,38174.190633773804,144887.2468662262,21
6,167210.71875,1196.0,354.31827123292885,4.0,2.0,84.61808395385742,34932.15914154053,132278.55960845947,21
7,47846.796875,364.0,136.36945934753652,5.0,2.0,84.61808395385742,10631.526695251465,37215.270179748535,21
8,150193.84375,1035.0,291.00999428606053,0.0,3.0,84.61808395385742,30648.95842552185,119544.88532447815,21
9,152971.71875,1078.0,322.140066496915,1.0,3.0,84.61808395385742,31922.296794891357,121049.42195510864,21
10,187636.046875,1379.0,425.39482164110996,2.0,3.0,84.61808395385742,40835.665380477905,146800.3814945221,21
11,99746.5234375,696.0,263.5441785304314,0.0,4.0,84.61808395385742,20263.88053894043,79482.64289855957,21
12,343652.875,2498.0,823.3632957726895,1.0,4.0,84.61808395385742,72728.697681427,270924.177318573,21
0,120678.15625,1201.0,365.1165042899998,0.0,0.0,64.5966796875,24105.597547531128,96572.55870246887,22
1,62386.05859375,604.0,215.72059873584874,2.0,0.0,64.5966796875,12123.048225402832,50263.01036834717,22
2,37625.38671875,355.0,150.5460945347893,3.0,0.0,64.5966796875,7125.301523208618,30500.085195541382,22
3,34709.0546875,336.0,115.97222706248442,0.0,1.0,64.5966796875,6508.912445068359,28200.14224243164,22
4,126257.25,1243.0,421.37254604910817,5.0,1.0,64.5966796875,24079.101694107056,102178.14830589294,22
5,59005.375,585.0,175.06088718685766,6.0,1.0,64.5966796875,11332.481489181519,47672.89351081848,22
6,34743.859375,316.0,129.93517273642667,0.0,2.0,64.5966796875,6280.204063415527,28463.655311584473,22
7,44436.2265625,436.0,199.00397118883905,1.0,2.0,64.5966796875,8665.091682434082,35771.13488006592,22
8,34463.59375,348.0,128.49912943074492,4.0,2.0,64.5966796875,6916.174095153809,27547.41965484619,22
9,39086.6015625,387.0,137.88443914541563,2.0,2.0,64.5966796875,7691.262571334839,31395.33899116516,22
10,77217.84375,759.0,235.45083759579947,1.0,3.0,64.5966796875,14441.779964447021,62776.06378555298,22
11,40934.77734375,396.0,129.41928061525553,2.0,3.0,64.5966796875,7534.841720581055,33399.935623168945,22
12,74810.4765625,708.0,255.9038864097674,3.0,3.0,64.5966796875,13471.383682250977,61339.09288024902,22
13,41275.26953125,358.0,173.31586959285093,0.0,4.0,64.5966796875,6879.177635192871,34396.09189605713,22
14,39780.015625,375.0,139.58998849332372,1.0,4.0,64.5966796875,7205.8424949646,32574.1731300354,22
15,45432.59765625,433.0,168.26180975850696,2.0,4.0,64.5966796875,8320.346134185791,37112.25152206421,22
16,96241.375,944.0,345.98109404341756,3.0,4.0,64.5966796875,18139.50750732422,78101.86749267578,22
0,841741.8125,3732.0,1110.1209766706206,0.0,0.0,134.17607879638672,106245.21839904785,735496.5941009521,23
1,506007.25,2300.0,615.5620718020837,1.0,0.0,134.17607879638672,65478.02848815918,440529.2215118408,23
2,408564.125,1790.0,565.9934744134944,2.0,0.0,134.17607879638672,50958.98738861084,357605.13761138916,23
3,107429.90625,460.0,163.7236420453341,3.0,0.0,134.17607879638672,13095.605697631836,94334.30055236816,23
4,585534.3125,2682.0,915.7504579699689,0.0,1.0,134.17607879638672,74306.63091659546,511227.68158340454,23
5,443152.25,1972.0,630.6193899277484,1.0,1.0,134.17607879638672,54635.59886932373,388516.65113067627,23
6,566346.375,2658.0,802.0786088687611,2.0,1.0,134.17607879638672,73641.6946220398,492704.6803779602,23
7,68442.7890625,314.0,126.04765016553809,3.0,1.0,134.17607879638672,8699.583187103271,59743.20587539673,23
8,442239.8125,2094.0,712.3594203718872,0.0,2.0,134.17607879638672,57866.196727752686,384373.6157722473,23
9,386541.84375,1740.0,602.0265051547625,1.0,2.0,134.17607879638672,48083.659172058105,338458.1845779419,23
10,81001.34375,387.0,115.91641053356858,2.0,2.0,134.17607879638672,10694.469022750854,70306.87472724915,23
11,219372.421875,1049.0,357.992104290507,3.0,2.0,134.17607879638672,28988.36693763733,190384.05493736267,23
12,161121.4375,743.0,287.240876453468,4.0,2.0,134.17607879638672,20532.27515220642,140589.16234779358,23
13,213246.84375,1022.0,336.94422686317057,5.0,2.0,134.17607879638672,28242.241191864014,185004.602558136,23
14,746462.4375,3560.0,1194.8120302183202,0.0,3.0,134.17607879638672,98652.67578125,647809.76171875,23
15,524774.375,2327.0,912.1160931584894,1.0,3.0,134.17607879638672,64484.48779296875,460289.88720703125,23
16,125643.6015625,562.0,210.5317858803916,0.0,4.0,134.17607879638672,15593.37007522583,110050.23148727417,23
17,706025.5,3345.0,1085.3924945052418,1.0,4.0,134.17607879638672,92811.07277870178,613214.4272212982,23
18,331083.1875,1523.0,464.04000955386795,2.0,4.0,134.17607879638672,42257.477979660034,288825.70952033997,23
19,89165.3125,413.0,164.8901793087895,3.0,4.0,134.17607879638672,11459.184770584106,77706.1277294159,23
0,66718.2421875,714.0,251.32625045049588,0.0,0.0,60.80596160888672,12120.637813568115,54597.604373931885,24
1,91977.84375,956.0,272.6436339200586,0.0,1.0,60.80596160888672,15249.262874603271,76728.58087539673,24
2,59662.8046875,610.0,189.50025673587234,0.0,2.0,60.80596160888672,9366.806268692017,50295.99841880798,24
3,55118.06640625,566.0,207.67604755184527,0.0,3.0,60.80596160888672,8403.789630889893,46714.27677536011,24
4,53023.484375,564.0,207.90608534797298,0.0,4.0,60.80596160888672,8356.743576049805,44666.740798950195,24
0,80137.3046875,629.0,212.98326514559847,1.0,0.0,79.43151092529297,16002.904870986938,64134.39981651306,25
1,111563.078125,847.0,276.8006625331735,0.0,1.0,79.43151092529297,20488.219621658325,91074.85850334167,25
2,94023.890625,715.0,253.03179979840397,0.0,2.0,79.43151092529297,17285.37265777588,76738.51796722412,25
3,95045.203125,757.0,291.49318984159737,1.0,2.0,79.43151092529297,18300.73720550537,76744.46591949463,25
4,145251.03125,1165.0,431.65488698500803,0.0,3.0,79.43151092529297,27607.214460372925,117643.81678962708,25
5,115726.6875,892.0,312.36684600172197,0.0,4.0,79.43151092529297,20701.43578338623,95025.25171661377,25
6,43806.98828125,355.0,125.72232759439595,1.0,4.0,79.43151092529297,8238.800115585327,35568.18816566467,25
0,41186.95703125,735.0,223.20978955258244,0.0,0.0,38.314239501953125,11090.871834754944,30096.085196495056,26
1,55138.9765625,925.0,255.69696857692128,1.0,0.0,38.314239501953125,13957.899928092957,41181.07663440704,26
2,19195.19140625,335.0,117.90781420652013,2.0,0.0,38.314239501953125,5055.023217201233,14140.168189048767,26
3,29593.59765625,488.0,159.52714518612052,4.0,0.0,38.314239501953125,7363.735313415527,22229.862342834473,26
4,70539.25,1202.0,319.24485992227005,5.0,0.0,38.314239501953125,18137.7250957489,52401.5249042511,26
5,33552.15234375,541.0,166.2704060855554,0.0,1.0,38.314239501953125,7413.420033454895,26138.732310295105,26
6,78101.578125,1314.0,396.72300037592674,1.0,1.0,38.314239501953125,18005.97767829895,60095.60044670105,26
7,23540.546875,399.0,130.39524832868196,0.0,2.0,38.314239501953125,5269.834919929504,18270.711955070496,26
8,27850.470703125,444.0,149.81651290030766,3.0,2.0,38.314239501953125,5864.17720413208,21986.29349899292,26
9,19417.296875,319.0,122.39016539077717,1.0,3.0,38.314239501953125,4129.443950653076,15287.852924346924,26
10,28981.751953125,471.0,180.3449848173293,2.0,3.0,38.314239501953125,6097.078685760498,22884.673267364502,26
11,30151.78515625,473.0,149.777044654209,3.0,3.0,38.314239501953125,6122.968616485596,24028.816539764404,26
12,71950.609375,1222.0,397.14360772208335,0.0,4.0,38.314239501953125,16028.051719665527,55922.55765533447,26
13,44446.1171875,749.0,233.4594339228479,1.0,4.0,38.314239501953125,9824.067707061768,34622.04948043823,26
14,19502.068359375,319.0,128.1343386135041,2.0,4.0,38.314239501953125,4184.08224105835,15317.98611831665,26
